id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
400763500,2015,2,false,false,356,Illinois,Big Ten,,2710,Western Illinois,MVFC,
400756907,2015,2,false,false,228,Clemson,ACC,1768,2026,Appalachian State,Sun Belt,1483
400756916,2015,2,false,true,183,Syracuse,ACC,1427,154,Wake Forest,ACC,1325
400756906,2015,2,false,false,103,Boston College,ACC,,47,Howard,MEAC,
400757016,2015,2,false,false,38,Colorado,Pac-12,1344,113,UMass,Mid-American,1240
400757020,2015,2,false,false,264,Washington,Pac-12,,16,Sacramento State,Big Sky,
400763416,2015,2,false,false,277,West Virginia,Big 12,1707,2335,Liberty,Big South,1451
400787306,2015,2,false,false,2117,Central Michigan,Mid-American,,2405,Monmouth,Big South,
400763415,2015,2,false,false,2641,Texas Tech,Big 12,1405,2638,UTEP,Conference USA,1308
400756910,2015,2,false,false,59,Georgia Tech,ACC,1781,2655,Tulane,American Athletic,1259
400763412,2015,2,false,false,2628,TCU,Big 12,,2617,Stephen F. Austin,Southland,
400756918,2015,2,false,false,259,Virginia Tech,ACC,,231,Furman,Southern,
400763598,2015,2,false,false,2572,Southern Mississippi,Conference USA,,2046,Austin Peay,OVC,
400787307,2015,2,false,false,2459,Northern Illinois,Mid-American,,93,Murray State,OVC,
400763505,2015,2,false,false,194,Ohio State,Big Ten,2032,62,Hawai'i,Mountain West,1360
400756917,2015,2,false,false,258,Virginia,ACC,1472,87,Notre Dame,FBS Independents,1689
400603870,2015,2,false,true,238,Vanderbilt,SEC,1371,61,Georgia,SEC,1894
400603866,2015,2,false,false,145,Ole Miss,SEC,1687,278,Fresno State,Mountain West,1387
400757021,2015,2,false,false,164,Rutgers,Big Ten,1477,265,Washington State,Pac-12,1421
400763499,2015,2,false,false,36,Colorado State,Mountain West,1535,135,Minnesota,Big Ten,1645
400763504,2015,2,false,false,77,Northwestern,Big Ten,,2197,Eastern Illinois,OVC,
