season,seasonType,week,poll,rank,school,points
2019,regular,15,AP Top 25,25,Air Force,65
2019,regular,15,Playoff Committee Rankings,1,Ohio State,0
2019,regular,15,Playoff Committee Rankings,2,LSU,0
2019,regular,15,Playoff Committee Rankings,3,Clemson,0
2019,regular,15,Playoff Committee Rankings,4,Georgia,0
2019,regular,15,Playoff Committee Rankings,5,Utah,0
2019,regular,15,Playoff Committee Rankings,6,Oklahoma,0
2019,regular,15,Playoff Committee Rankings,7,Baylor,0
2019,regular,15,Playoff Committee Rankings,8,Wisconsin,0
2019,regular,15,Playoff Committee Rankings,9,Florida,0
2019,regular,15,Playoff Committee Rankings,10,Penn State,0
2019,regular,15,Playoff Committee Rankings,11,Auburn,0
2019,regular,15,Playoff Committee Rankings,12,Alabama,0
2019,regular,15,Playoff Committee Rankings,13,Oregon,0
2019,regular,15,Playoff Committee Rankings,14,Michigan,0
2019,regular,15,Playoff Committee Rankings,15,Notre Dame,0
2019,regular,15,Playoff Committee Rankings,16,Iowa,0
2019,regular,15,Playoff Committee Rankings,17,Memphis,0
2019,regular,15,Playoff Committee Rankings,18,Minnesota,0
2019,regular,15,Playoff Committee Rankings,19,Boise State,0
2019,regular,15,Playoff Committee Rankings,20,Cincinnati,0
2019,regular,15,Playoff Committee Rankings,21,Appalachian State,0
2019,regular,15,Playoff Committee Rankings,22,USC,0
2019,regular,15,Playoff Committee Rankings,23,Virginia,0
2019,regular,15,Playoff Committee Rankings,24,Navy,0
2019,regular,15,Playoff Committee Rankings,25,Oklahoma State,0
2019,regular,16,Playoff Committee Rankings,1,LSU,0
2019,regular,16,Playoff Committee Rankings,2,Ohio State,0
2019,regular,16,Playoff Committee Rankings,3,Clemson,0
2019,regular,16,Playoff Committee Rankings,4,Oklahoma,0
2019,regular,16,Playoff Committee Rankings,5,Georgia,0
2019,regular,16,Playoff Committee Rankings,6,Oregon,0
2019,regular,16,Playoff Committee Rankings,7,Baylor,0
2019,regular,16,Playoff Committee Rankings,8,Wisconsin,0
2019,regular,16,Playoff Committee Rankings,9,Florida,0
2019,regular,16,Playoff Committee Rankings,10,Penn State,0
2019,regular,16,Playoff Committee Rankings,11,Utah,0
2019,regular,16,Playoff Committee Rankings,12,Auburn,0
2019,regular,16,Playoff Committee Rankings,13,Alabama,0
2019,regular,16,Playoff Committee Rankings,14,Michigan,0
2019,regular,16,Playoff Committee Rankings,15,Notre Dame,0
2019,regular,16,Playoff Committee Rankings,16,Iowa,0
2019,regular,16,Playoff Committee Rankings,17,Memphis,0
2019,regular,16,Playoff Committee Rankings,18,Minnesota,0
2019,regular,16,Playoff Committee Rankings,19,Boise State,0
2019,regular,16,Playoff Committee Rankings,20,Appalachian State,0
2019,regular,16,Playoff Committee Rankings,21,Cincinnati,0
2019,regular,16,Playoff Committee Rankings,22,USC,0
2019,regular,16,Playoff Committee Rankings,23,Navy,0
2019,regular,16,Playoff Committee Rankings,24,Virginia,0
2019,regular,16,Playoff Committee Rankings,25,Oklahoma State,0
2019,regular,16,AP Top 25,1,LSU,1535
2019,regular,16,AP Top 25,2,Ohio State,1488
2019,regular,16,AP Top 25,3,Clemson,1441
2019,regular,16,AP Top 25,4,Oklahoma,1364
2019,regular,16,AP Top 25,5,Georgia,1241
2019,regular,16,AP Top 25,6,Florida,1167
2019,regular,16,AP Top 25,7,Oregon,1141
2019,regular,16,AP Top 25,8,Baylor,1039
2019,regular,16,AP Top 25,9,Auburn,1011
2019,regular,16,AP Top 25,9,Alabama,1011
2019,regular,16,AP Top 25,11,Wisconsin,944
2019,regular,16,AP Top 25,12,Utah,909
2019,regular,16,AP Top 25,13,Penn State,888
2019,regular,16,AP Top 25,14,Notre Dame,709
2019,regular,16,AP Top 25,15,Memphis,675
2019,regular,16,AP Top 25,16,Minnesota,645
2019,regular,16,AP Top 25,17,Michigan,597
2019,regular,16,AP Top 25,18,Boise State,500
2019,regular,16,AP Top 25,19,Iowa,494
2019,regular,16,AP Top 25,20,Appalachian State,355
2019,regular,16,AP Top 25,21,Navy,246
2019,regular,16,AP Top 25,22,USC,195
2019,regular,16,AP Top 25,23,Cincinnati,183
2019,regular,16,AP Top 25,24,Air Force,97
2019,regular,16,AP Top 25,25,Oklahoma State,70
2019,regular,16,Coaches Poll,1,LSU,1605
2019,regular,16,Coaches Poll,2,Ohio State,1562
2019,regular,16,Coaches Poll,3,Clemson,1513
2019,regular,16,Coaches Poll,4,Oklahoma,1430
2019,regular,16,Coaches Poll,5,Georgia,1294
2019,regular,16,Coaches Poll,6,Oregon,1189
2019,regular,16,Coaches Poll,7,Florida,1172
2019,regular,16,Coaches Poll,8,Baylor,1161
2019,regular,16,Coaches Poll,9,Alabama,1092
2019,regular,16,Coaches Poll,10,Utah,1005
2019,regular,16,Coaches Poll,11,Wisconsin,988
2019,regular,16,Coaches Poll,12,Penn State,967
2019,regular,16,Coaches Poll,13,Auburn,962
2019,regular,16,Coaches Poll,14,Notre Dame,771
2019,regular,16,Coaches Poll,15,Memphis,667
2019,regular,16,Coaches Poll,16,Minnesota,654
2019,regular,16,Coaches Poll,17,Michigan,592
2019,regular,16,Coaches Poll,18,Boise State,566
2019,regular,16,Coaches Poll,19,Iowa,485
2019,regular,16,Coaches Poll,20,Appalachian State,375
2019,regular,16,Coaches Poll,21,Navy,234
2019,regular,16,Coaches Poll,22,Cincinnati,233
2019,regular,16,Coaches Poll,23,USC,189
2019,regular,16,Coaches Poll,24,Air Force,151
2019,regular,16,Coaches Poll,25,Virginia,73
