season,seasonType,week,poll,rank,school,points
2016,regular,15,Coaches Poll,4,Washington,1283
2016,regular,15,Coaches Poll,5,Penn State,1186
2016,regular,15,Coaches Poll,6,Michigan,1181
2016,regular,15,Coaches Poll,7,Oklahoma,1128
2016,regular,15,Coaches Poll,8,Wisconsin,992
2016,regular,15,Coaches Poll,9,USC,981
2016,regular,15,Coaches Poll,10,Florida State,898
2016,regular,15,Coaches Poll,11,Colorado,828
2016,regular,15,Coaches Poll,12,West Virginia,806
2016,regular,15,Coaches Poll,13,Oklahoma State,754
2016,regular,15,Coaches Poll,14,Western Michigan,635
2016,regular,15,Coaches Poll,15,Louisville,631
2016,regular,15,Coaches Poll,16,Stanford,542
2016,regular,15,Coaches Poll,17,Auburn,504
2016,regular,15,Coaches Poll,18,Florida,421
2016,regular,15,Coaches Poll,19,Virginia Tech,374
2016,regular,15,Coaches Poll,20,LSU,359
2016,regular,15,Coaches Poll,21,Nebraska,241
2016,regular,15,Coaches Poll,22,South Florida,197
2016,regular,15,Coaches Poll,23,Utah,170
2016,regular,15,Coaches Poll,24,Temple,126
2016,regular,15,Coaches Poll,25,Iowa,97
