season,seasonType,week,poll,rank,school,points
2018,regular,15,Coaches Poll,8,Michigan,1122
2018,regular,15,Coaches Poll,9,Washington,1046
2018,regular,15,Coaches Poll,10,Florida,976
2018,regular,15,Coaches Poll,11,LSU,899
2018,regular,15,Coaches Poll,12,Penn State,889
2018,regular,15,Coaches Poll,13,Washington State,856
2018,regular,15,Coaches Poll,14,Texas,776
2018,regular,15,Coaches Poll,15,Kentucky,696
2018,regular,15,Coaches Poll,16,West Virginia,683
2018,regular,15,Coaches Poll,17,Syracuse,505
2018,regular,15,Coaches Poll,18,Mississippi State,501
2018,regular,15,Coaches Poll,19,Utah,411
2018,regular,15,Coaches Poll,20,Texas A&M,388
2018,regular,15,Coaches Poll,21,Fresno State,357
2018,regular,15,Coaches Poll,22,Northwestern,159
2018,regular,15,Coaches Poll,23,Utah State,125
2018,regular,15,Coaches Poll,24,Boise State,122
2018,regular,15,Coaches Poll,25,Army,114
